Bending,33 63 32 35,100.0,1.0 1.0
Bending,35 63 33 45,100.0,1.0 1.0
Bending,32 63 33 45,100.0,1.0 1.0
Bending,45 63 32 35,100.0,1.0 1.0
Bending,33 35 6 63,100.0,1.0 1.0
Bending,32 33 4 63,100.0,1.0 1.0
Bending,33 6 35 52,100.0,1.0 1.0
Bending,33 4 32 52,100.0,1.0 1.0
Bending,33 52 4 6,100.0,1.0 1.0
Bending,35 45 19 63,100.0,1.0 1.0
Bending,35 6 33 53,100.0,1.0 1.0
Bending,35 19 53 45,100.0,1.0 1.0
Bending,35 53 19 6,100.0,1.0 1.0
Bending,32 45 15 63,100.0,1.0 1.0
Bending,32 4 33 51,100.0,1.0 1.0
Bending,32 15 51 45,100.0,1.0 1.0
Bending,32 51 4 15,100.0,1.0 1.0
Bending,19 45 35 58,100.0,1.0 1.0
Bending,45 15 32 58,100.0,1.0 1.0
Bending,58 45 19 15,100.0,1.0 1.0
Bending,52 6 33 8,100.0,1.0 1.0
Bending,53 6 35 7,100.0,1.0 1.0
Bending,8 6 52 7,100.0,1.0 1.0
Bending,6 7 53 8,100.0,1.0 1.0
Bending,4 52 33 5,100.0,1.0 1.0
Bending,51 4 32 3,100.0,1.0 1.0
Bending,4 5 3 52,100.0,1.0 1.0
Bending,3 4 51 5,100.0,1.0 1.0
Bending,19 53 18 35,100.0,1.0 1.0
Bending,58 19 20 45,100.0,1.0 1.0
Bending,18 19 20 53,100.0,1.0 1.0
Bending,19 20 18 58,100.0,1.0 1.0
Bending,51 15 16 32,100.0,1.0 1.0
Bending,58 15 17 45,100.0,1.0 1.0
Bending,16 15 17 51,100.0,1.0 1.0
Bending,17 15 16 58,100.0,1.0 1.0
Bending,8 52 6 30,100.0,1.0 1.0
Bending,52 5 4 30,100.0,1.0 1.0
Bending,52 30 5 8,100.0,1.0 1.0
Bending,53 7 36 6,100.0,1.0 1.0
Bending,18 53 19 36,100.0,1.0 1.0
Bending,36 53 18 7,100.0,1.0 1.0
Bending,51 3 4 31,100.0,1.0 1.0
Bending,16 51 15 31,100.0,1.0 1.0
Bending,51 31 16 3,100.0,1.0 1.0
Bending,58 20 19 44,100.0,1.0 1.0
Bending,17 58 44 15,100.0,1.0 1.0
Bending,58 44 17 20,100.0,1.0 1.0
Bending,8 7 54 6,100.0,1.0 1.0
Bending,8 30 34 52,100.0,1.0 1.0
Bending,8 34 54 30,100.0,1.0 1.0
Bending,8 54 34 7,100.0,1.0 1.0
Bending,3 5 50 4,100.0,1.0 1.0
Bending,5 30 52 25,100.0,1.0 1.0
Bending,25 5 50 30,100.0,1.0 1.0
Bending,50 5 3 25,100.0,1.0 1.0
Bending,36 7 37 53,100.0,1.0 1.0
Bending,54 7 37 8,100.0,1.0 1.0
Bending,37 7 36 54,100.0,1.0 1.0
Bending,3 31 51 29,100.0,1.0 1.0
Bending,50 3 5 29,100.0,1.0 1.0
Bending,3 29 50 31,100.0,1.0 1.0
Bending,18 20 19 59,100.0,1.0 1.0
Bending,18 36 53 47,100.0,1.0 1.0
Bending,18 47 36 59,100.0,1.0 1.0
Bending,18 59 20 47,100.0,1.0 1.0
Bending,16 17 56 15,100.0,1.0 1.0
Bending,16 31 51 42,100.0,1.0 1.0
Bending,16 42 56 31,100.0,1.0 1.0
Bending,16 56 17 42,100.0,1.0 1.0
Bending,20 44 58 46,100.0,1.0 1.0
Bending,59 20 18 46,100.0,1.0 1.0
Bending,20 46 59 44,100.0,1.0 1.0
Bending,17 44 40 58,100.0,1.0 1.0
Bending,56 17 16 40,100.0,1.0 1.0
Bending,40 17 56 44,100.0,1.0 1.0
Bending,60 30 34 25,100.0,1.0 1.0
Bending,34 30 8 60,100.0,1.0 1.0
Bending,25 30 5 60,100.0,1.0 1.0
Bending,36 37 64 7,100.0,1.0 1.0
Bending,64 36 37 47,100.0,1.0 1.0
Bending,36 47 64 18,100.0,1.0 1.0
Bending,29 31 3 62,100.0,1.0 1.0
Bending,62 31 42 29,100.0,1.0 1.0
Bending,42 31 16 62,100.0,1.0 1.0
Bending,44 46 65 20,100.0,1.0 1.0
Bending,40 44 17 65,100.0,1.0 1.0
Bending,65 44 40 46,100.0,1.0 1.0
Bending,34 60 24 30,100.0,1.0 1.0
Bending,25 60 24 30,100.0,1.0 1.0
Bending,24 60 34 25,100.0,1.0 1.0
Bending,34 54 8 11,100.0,1.0 1.0
Bending,24 34 11 60,100.0,1.0 1.0
Bending,34 11 54 24,100.0,1.0 1.0
Bending,25 50 2 5,100.0,1.0 1.0
Bending,24 25 2 60,100.0,1.0 1.0
Bending,25 2 50 24,100.0,1.0 1.0
Bending,37 54 7 9,100.0,1.0 1.0
Bending,11 54 34 9,100.0,1.0 1.0
Bending,9 54 37 11,100.0,1.0 1.0
Bending,50 29 1 3,100.0,1.0 1.0
Bending,50 2 1 25,100.0,1.0 1.0
Bending,1 50 2 29,100.0,1.0 1.0
Bending,64 37 36 38,100.0,1.0 1.0
Bending,37 38 64 9,100.0,1.0 1.0
Bending,9 37 38 54,100.0,1.0 1.0
Bending,29 62 28 31,100.0,1.0 1.0
Bending,28 29 1 62,100.0,1.0 1.0
Bending,1 29 50 28,100.0,1.0 1.0
Bending,64 47 36 38,100.0,1.0 1.0
Bending,64 38 37 47,100.0,1.0 1.0
Bending,42 62 28 31,100.0,1.0 1.0
Bending,28 62 42 29,100.0,1.0 1.0
Bending,59 47 18 22,100.0,1.0 1.0
Bending,38 47 64 22,100.0,1.0 1.0
Bending,22 47 38 59,100.0,1.0 1.0
Bending,56 42 16 12,100.0,1.0 1.0
Bending,42 28 12 62,100.0,1.0 1.0
Bending,42 12 56 28,100.0,1.0 1.0
Bending,59 46 20 23,100.0,1.0 1.0
Bending,59 22 23 47,100.0,1.0 1.0
Bending,59 23 22 46,100.0,1.0 1.0
Bending,56 40 17 14,100.0,1.0 1.0
Bending,56 12 42 14,100.0,1.0 1.0
Bending,56 14 40 12,100.0,1.0 1.0
Bending,65 46 41 44,100.0,1.0 1.0
Bending,41 46 65 23,100.0,1.0 1.0
Bending,46 23 41 59,100.0,1.0 1.0
Bending,40 65 41 44,100.0,1.0 1.0
Bending,40 41 65 14,100.0,1.0 1.0
Bending,40 14 56 41,100.0,1.0 1.0
Bending,65 41 40 46,100.0,1.0 1.0
Bending,24 11 48 34,100.0,1.0 1.0
Bending,24 2 48 25,100.0,1.0 1.0
Bending,24 48 2 11,100.0,1.0 1.0
Bending,9 38 37 55,100.0,1.0 1.0
Bending,38 22 55 47,100.0,1.0 1.0
Bending,38 55 22 9,100.0,1.0 1.0
Bending,1 28 49 29,100.0,1.0 1.0
Bending,28 12 49 42,100.0,1.0 1.0
Bending,49 28 1 12,100.0,1.0 1.0
Bending,41 23 57 46,100.0,1.0 1.0
Bending,41 14 40 57,100.0,1.0 1.0
Bending,41 57 23 14,100.0,1.0 1.0
Bending,9 11 54 10,100.0,1.0 1.0
Bending,48 11 24 10,100.0,1.0 1.0
Bending,10 11 48 9,100.0,1.0 1.0
Bending,1 2 0 50,100.0,1.0 1.0
Bending,48 2 0 24,100.0,1.0 1.0
Bending,0 2 48 1,100.0,1.0 1.0
Bending,9 55 38 10,100.0,1.0 1.0
Bending,9 10 55 11,100.0,1.0 1.0
Bending,1 49 0 28,100.0,1.0 1.0
Bending,0 1 49 2,100.0,1.0 1.0
Bending,22 23 21 59,100.0,1.0 1.0
Bending,22 55 21 38,100.0,1.0 1.0
Bending,21 22 55 23,100.0,1.0 1.0
Bending,12 14 56 13,100.0,1.0 1.0
Bending,49 12 28 13,100.0,1.0 1.0
Bending,12 13 49 14,100.0,1.0 1.0
Bending,57 23 21 41,100.0,1.0 1.0
Bending,21 23 22 57,100.0,1.0 1.0
Bending,57 14 41 13,100.0,1.0 1.0
Bending,13 14 57 12,100.0,1.0 1.0
Bending,48 10 26 11,100.0,1.0 1.0
Bending,48 0 2 26,100.0,1.0 1.0
Bending,48 26 0 10,100.0,1.0 1.0
Bending,10 55 39 9,100.0,1.0 1.0
Bending,21 55 22 39,100.0,1.0 1.0
Bending,39 55 21 10,100.0,1.0 1.0
Bending,0 49 1 27,100.0,1.0 1.0
Bending,49 13 27 12,100.0,1.0 1.0
Bending,49 27 0 13,100.0,1.0 1.0
Bending,57 21 23 43,100.0,1.0 1.0
Bending,57 13 43 14,100.0,1.0 1.0
Bending,57 43 21 13,100.0,1.0 1.0
Bending,10 26 48 39,100.0,1.0 1.0
Bending,10 39 55 26,100.0,1.0 1.0
Bending,0 26 48 27,100.0,1.0 1.0
Bending,0 27 49 26,100.0,1.0 1.0
Bending,21 39 55 43,100.0,1.0 1.0
Bending,43 21 39 57,100.0,1.0 1.0
Bending,27 13 49 43,100.0,1.0 1.0
Bending,43 13 57 27,100.0,1.0 1.0
Bending,26 39 10 61,100.0,1.0 1.0
Bending,26 27 0 61,100.0,1.0 1.0
Bending,26 61 39 27,100.0,1.0 1.0
Bending,43 39 21 61,100.0,1.0 1.0
Bending,61 39 26 43,100.0,1.0 1.0
Bending,27 43 13 61,100.0,1.0 1.0
Bending,27 61 26 43,100.0,1.0 1.0
Bending,43 61 39 27,100.0,1.0 1.0
SurfaceMaterial,0 1 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 4 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 7 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 10 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 13 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 16 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 19 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 22 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 2 25,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 27 0,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,1 28 29,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 5 30,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 31 3,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,4 32 33,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 8 34,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 35 6,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,7 36 37,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 11 24,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 38 9,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,10 39 26,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 14 41,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 28 12,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,13 27 43,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 17 40,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 32 15,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,16 31 42,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 20 44,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 36 18,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,19 35 45,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 23 46,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 39 21,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,22 38 47,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 0 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,0 49 1,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,2 1 50,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 3 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 51 4,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,5 4 52,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 6 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 53 7,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,8 7 54,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 9 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 55 10,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,11 10 48,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 12 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 49 13,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,14 13 57,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 15 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 51 16,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,17 16 56,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 18 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 53 19,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,20 19 58,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 21 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 55 22,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,23 22 59,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 24 25,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 48 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 2 50,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 26 0,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 61 27,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,0 27 49,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 1 29,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,1 49 28,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 28 62,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 25 30,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 50 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 5 52,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 29 3,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 62 31,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 31 51,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 4 33,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,4 51 32,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 32 63,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 30 34,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 52 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 8 54,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 33 6,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 63 35,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 35 53,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 7 37,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,7 53 36,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 36 64,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 34 24,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 54 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 11 48,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 37 9,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 64 38,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 38 55,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 10 26,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,10 55 39,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 39 61,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 40 41,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 56 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 14 57,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 42 12,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 62 28,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 28 49,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 13 43,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,13 49 27,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 27 61,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 44 40,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 58 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 17 56,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 45 15,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 63 32,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 32 51,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 16 42,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,16 51 31,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 31 62,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 46 44,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 59 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 20 58,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 47 18,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 64 36,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 36 53,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 19 45,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,19 53 35,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 35 63,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 41 46,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 57 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 23 59,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 43 21,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 61 39,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 39 55,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 22 47,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,22 55 38,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 38 64,27.5,1.0 1.0 35.0 5.0 0.0
Area,0 1 2,5000.0,1.0 1.0
Area,3 4 5,5000.0,1.0 1.0
Area,6 7 8,5000.0,1.0 1.0
Area,9 10 11,5000.0,1.0 1.0
Area,12 13 14,5000.0,1.0 1.0
Area,15 16 17,5000.0,1.0 1.0
Area,18 19 20,5000.0,1.0 1.0
Area,21 22 23,5000.0,1.0 1.0
Area,24 2 25,5000.0,1.0 1.0
Area,26 27 0,5000.0,1.0 1.0
Area,1 28 29,5000.0,1.0 1.0
Area,25 5 30,5000.0,1.0 1.0
Area,29 31 3,5000.0,1.0 1.0
Area,4 32 33,5000.0,1.0 1.0
Area,30 8 34,5000.0,1.0 1.0
Area,33 35 6,5000.0,1.0 1.0
Area,7 36 37,5000.0,1.0 1.0
Area,34 11 24,5000.0,1.0 1.0
Area,37 38 9,5000.0,1.0 1.0
Area,10 39 26,5000.0,1.0 1.0
Area,40 14 41,5000.0,1.0 1.0
Area,42 28 12,5000.0,1.0 1.0
Area,13 27 43,5000.0,1.0 1.0
Area,44 17 40,5000.0,1.0 1.0
Area,45 32 15,5000.0,1.0 1.0
Area,16 31 42,5000.0,1.0 1.0
Area,46 20 44,5000.0,1.0 1.0
Area,47 36 18,5000.0,1.0 1.0
Area,19 35 45,5000.0,1.0 1.0
Area,41 23 46,5000.0,1.0 1.0
Area,43 39 21,5000.0,1.0 1.0
Area,22 38 47,5000.0,1.0 1.0
Area,48 0 2,5000.0,1.0 1.0
Area,0 49 1,5000.0,1.0 1.0
Area,2 1 50,5000.0,1.0 1.0
Area,50 3 5,5000.0,1.0 1.0
Area,3 51 4,5000.0,1.0 1.0
Area,5 4 52,5000.0,1.0 1.0
Area,52 6 8,5000.0,1.0 1.0
Area,6 53 7,5000.0,1.0 1.0
Area,8 7 54,5000.0,1.0 1.0
Area,54 9 11,5000.0,1.0 1.0
Area,9 55 10,5000.0,1.0 1.0
Area,11 10 48,5000.0,1.0 1.0
Area,56 12 14,5000.0,1.0 1.0
Area,12 49 13,5000.0,1.0 1.0
Area,14 13 57,5000.0,1.0 1.0
Area,58 15 17,5000.0,1.0 1.0
Area,15 51 16,5000.0,1.0 1.0
Area,17 16 56,5000.0,1.0 1.0
Area,59 18 20,5000.0,1.0 1.0
Area,18 53 19,5000.0,1.0 1.0
Area,20 19 58,5000.0,1.0 1.0
Area,57 21 23,5000.0,1.0 1.0
Area,21 55 22,5000.0,1.0 1.0
Area,23 22 59,5000.0,1.0 1.0
Area,60 24 25,5000.0,1.0 1.0
Area,24 48 2,5000.0,1.0 1.0
Area,25 2 50,5000.0,1.0 1.0
Area,48 26 0,5000.0,1.0 1.0
Area,26 61 27,5000.0,1.0 1.0
Area,0 27 49,5000.0,1.0 1.0
Area,50 1 29,5000.0,1.0 1.0
Area,1 49 28,5000.0,1.0 1.0
Area,29 28 62,5000.0,1.0 1.0
Area,60 25 30,5000.0,1.0 1.0
Area,25 50 5,5000.0,1.0 1.0
Area,30 5 52,5000.0,1.0 1.0
Area,50 29 3,5000.0,1.0 1.0
Area,29 62 31,5000.0,1.0 1.0
Area,3 31 51,5000.0,1.0 1.0
Area,52 4 33,5000.0,1.0 1.0
Area,4 51 32,5000.0,1.0 1.0
Area,33 32 63,5000.0,1.0 1.0
Area,60 30 34,5000.0,1.0 1.0
Area,30 52 8,5000.0,1.0 1.0
Area,34 8 54,5000.0,1.0 1.0
Area,52 33 6,5000.0,1.0 1.0
Area,33 63 35,5000.0,1.0 1.0
Area,6 35 53,5000.0,1.0 1.0
Area,54 7 37,5000.0,1.0 1.0
Area,7 53 36,5000.0,1.0 1.0
Area,37 36 64,5000.0,1.0 1.0
Area,60 34 24,5000.0,1.0 1.0
Area,34 54 11,5000.0,1.0 1.0
Area,24 11 48,5000.0,1.0 1.0
Area,54 37 9,5000.0,1.0 1.0
Area,37 64 38,5000.0,1.0 1.0
Area,9 38 55,5000.0,1.0 1.0
Area,48 10 26,5000.0,1.0 1.0
Area,10 55 39,5000.0,1.0 1.0
Area,26 39 61,5000.0,1.0 1.0
Area,65 40 41,5000.0,1.0 1.0
Area,40 56 14,5000.0,1.0 1.0
Area,41 14 57,5000.0,1.0 1.0
Area,56 42 12,5000.0,1.0 1.0
Area,42 62 28,5000.0,1.0 1.0
Area,12 28 49,5000.0,1.0 1.0
Area,57 13 43,5000.0,1.0 1.0
Area,13 49 27,5000.0,1.0 1.0
Area,43 27 61,5000.0,1.0 1.0
Area,65 44 40,5000.0,1.0 1.0
Area,44 58 17,5000.0,1.0 1.0
Area,40 17 56,5000.0,1.0 1.0
Area,58 45 15,5000.0,1.0 1.0
Area,45 63 32,5000.0,1.0 1.0
Area,15 32 51,5000.0,1.0 1.0
Area,56 16 42,5000.0,1.0 1.0
Area,16 51 31,5000.0,1.0 1.0
Area,42 31 62,5000.0,1.0 1.0
Area,65 46 44,5000.0,1.0 1.0
Area,46 59 20,5000.0,1.0 1.0
Area,44 20 58,5000.0,1.0 1.0
Area,59 47 18,5000.0,1.0 1.0
Area,47 64 36,5000.0,1.0 1.0
Area,18 36 53,5000.0,1.0 1.0
Area,58 19 45,5000.0,1.0 1.0
Area,19 53 35,5000.0,1.0 1.0
Area,45 35 63,5000.0,1.0 1.0
Area,65 41 46,5000.0,1.0 1.0
Area,41 57 23,5000.0,1.0 1.0
Area,46 23 59,5000.0,1.0 1.0
Area,57 43 21,5000.0,1.0 1.0
Area,43 61 39,5000.0,1.0 1.0
Area,21 39 55,5000.0,1.0 1.0
Area,59 22 47,5000.0,1.0 1.0
Area,22 55 38,5000.0,1.0 1.0
Area,47 38 64,5000.0,1.0 1.0
